Order ID,Order Date,YEAR,MONTH,Customer Name,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
US-2013-126431,2013-07-02,2013,7,Stephanie Ulpright,East,Technology,Accessories,30.84,3,0.00,6.17
US-2013-126431,2013-07-02,2013,7,Stephanie Ulpright,East,Office Supplies,Paper,75.06,9,0.00,33.78
US-2013-158680,2013-07-02,2013,7,Nick Zandusky,West,Office Supplies,Binders,2.50,1,0.20,0.90
CA-2013-101469,2013-07-03,2013,7,Katherine Hughes,South,Office Supplies,Art,7.70,2,0.00,3.16
CA-2013-102813,2013-07-03,2013,7,Erin Ashbrook,Central,Furniture,Chairs,528.43,5,0.30,0.00
CA-2013-102813,2013-07-03,2013,7,Erin Ashbrook,Central,Office Supplies,Paper,41.47,8,0.20,14.52
CA-2013-149314,2013-07-03,2013,7,George Bell,West,Furniture,Chairs,195.18,1,0.20,19.52
CA-2013-104983,2013-07-04,2013,7,Filia McAdams,East,Office Supplies,Paper,123.92,5,0.20,38.73
CA-2013-130029,2013-07-04,2013,7,Guy Thornton,West,Office Supplies,Paper,12.96,2,0.00,6.22
CA-2013-130029,2013-07-04,2013,7,Guy Thornton,West,Office Supplies,Fasteners,3.96,2,0.00,0.08
CA-2013-168543,2013-07-04,2013,7,Dean Katz,East,Office Supplies,Appliances,706.86,7,0.00,197.92
CA-2013-103107,2013-07-05,2013,7,Rick Bensley,West,Furniture,Furnishings,25.40,5,0.00,8.64
CA-2013-103107,2013-07-05,2013,7,Rick Bensley,West,Technology,Phones,177.48,3,0.20,19.97
CA-2013-103107,2013-07-05,2013,7,Rick Bensley,West,Technology,Phones,71.98,3,0.20,9.00
CA-2013-147137,2013-07-05,2013,7,Anna Andreadi,West,Furniture,Furnishings,25.40,5,0.00,8.64
CA-2013-147137,2013-07-05,2013,7,Anna Andreadi,West,Office Supplies,Envelopes,43.96,2,0.00,20.66
CA-2013-147137,2013-07-05,2013,7,Anna Andreadi,West,Furniture,Bookcases,1279.17,5,0.15,225.74
CA-2013-147137,2013-07-05,2013,7,Anna Andreadi,West,Office Supplies,Storage,27.92,4,0.00,0.56
CA-2013-100965,2013-07-08,2013,7,Raymond Messe,West,Furniture,Furnishings,215.65,5,0.00,73.32
CA-2013-106397,2013-07-08,2013,7,Max Jones,West,Office Supplies,Paper,12.96,2,0.00,6.22
CA-2013-106397,2013-07-08,2013,7,Max Jones,West,Office Supplies,Art,45.98,2,0.00,12.87
CA-2013-114713,2013-07-08,2013,7,Steve Chapman,South,Office Supplies,Supplies,45.58,7,0.20,5.13
CA-2013-129308,2013-07-08,2013,7,Chad Cunningham,East,Office Supplies,Labels,10.08,2,0.20,3.28
CA-2013-129308,2013-07-08,2013,7,Chad Cunningham,East,Technology,Phones,59.99,1,0.40,-13.00
CA-2013-129308,2013-07-08,2013,7,Chad Cunningham,East,Office Supplies,Binders,5.72,5,0.70,-4.76
CA-2013-129308,2013-07-08,2013,7,Chad Cunningham,East,Office Supplies,Binders,9.42,5,0.70,-7.85
CA-2013-135265,2013-07-08,2013,7,Christopher Conant,West,Furniture,Chairs,287.97,4,0.20,-3.60
CA-2013-135265,2013-07-08,2013,7,Christopher Conant,West,Technology,Copiers,2799.96,5,0.20,944.99
CA-2013-135265,2013-07-08,2013,7,Christopher Conant,West,Office Supplies,Paper,48.94,1,0.00,24.47
CA-2013-159940,2013-07-08,2013,7,Barry Französisch,Central,Furniture,Furnishings,60.29,8,0.60,-27.13
CA-2013-159940,2013-07-08,2013,7,Barry Französisch,Central,Office Supplies,Fasteners,2.63,1,0.20,0.82
CA-2013-159940,2013-07-08,2013,7,Barry Französisch,Central,Office Supplies,Paper,23.69,9,0.20,7.70
CA-2013-159940,2013-07-08,2013,7,Barry Französisch,Central,Furniture,Chairs,253.37,2,0.30,-14.48
CA-2013-112109,2013-07-09,2013,7,Joe Elijah,West,Office Supplies,Binders,19.97,2,0.70,-13.31
CA-2013-112109,2013-07-09,2013,7,Joe Elijah,West,Office Supplies,Storage,33.49,7,0.20,-1.26
CA-2013-112109,2013-07-09,2013,7,Joe Elijah,West,Office Supplies,Binders,8.74,4,0.70,-6.12
CA-2013-112109,2013-07-09,2013,7,Joe Elijah,West,Furniture,Chairs,662.88,3,0.20,74.57
CA-2013-152471,2013-07-09,2013,7,Zuschuss Donatelli,South,Technology,Phones,823.96,5,0.20,51.50
CA-2013-152471,2013-07-09,2013,7,Zuschuss Donatelli,South,Office Supplies,Paper,15.98,2,0.20,5.00
CA-2013-152520,2013-07-09,2013,7,Thea Hudgings,East,Office Supplies,Paper,12.96,2,0.00,6.22
CA-2013-155474,2013-07-09,2013,7,Chris Cortes,West,Technology,Phones,107.98,1,0.20,9.45
CA-2013-155474,2013-07-09,2013,7,Chris Cortes,West,Office Supplies,Binders,19.30,3,0.20,6.03
CA-2013-156685,2013-07-09,2013,7,Scot Coram,Central,Technology,Phones,863.64,9,0.20,107.96
CA-2013-156685,2013-07-09,2013,7,Scot Coram,Central,Office Supplies,Art,47.62,3,0.20,3.57
CA-2013-136329,2013-07-10,2013,7,Jonathan Doherty,East,Furniture,Chairs,408.01,2,0.10,72.53
CA-2013-136329,2013-07-10,2013,7,Jonathan Doherty,East,Furniture,Furnishings,165.28,4,0.00,14.88
CA-2013-126613,2013-07-11,2013,7,Allen Armold,West,Office Supplies,Storage,16.77,2,0.20,1.47
CA-2013-134222,2013-07-11,2013,7,Nick Zandusky,West,Office Supplies,Binders,44.86,6,0.70,-35.88
CA-2013-164924,2013-07-11,2013,7,Erin Ashbrook,East,Technology,Machines,341.99,3,0.70,-319.19
US-2013-131149,2013-07-11,2013,7,Logan Haushalter,Central,Office Supplies,Storage,338.04,3,0.20,-33.80
US-2013-131149,2013-07-11,2013,7,Logan Haushalter,Central,Office Supplies,Art,154.24,4,0.20,17.35
CA-2013-103891,2013-07-13,2013,7,Kristen Hastings,West,Technology,Phones,95.76,6,0.20,7.18
CA-2013-101378,2013-07-15,2013,7,Rob Haberlin,South,Technology,Accessories,29.00,2,0.00,7.25
CA-2013-101966,2013-07-15,2013,7,Bryan Mills,Central,Technology,Phones,419.94,7,0.20,52.49
CA-2013-109953,2013-07-15,2013,7,Raymond Buch,West,Technology,Phones,110.38,3,0.20,12.42
CA-2013-109953,2013-07-15,2013,7,Raymond Buch,West,Office Supplies,Appliances,151.62,7,0.00,50.03
CA-2013-109953,2013-07-15,2013,7,Raymond Buch,West,Furniture,Furnishings,30.80,4,0.00,10.16
CA-2013-115483,2013-07-15,2013,7,John Stevenson,Central,Office Supplies,Paper,219.84,5,0.20,79.69
CA-2013-117282,2013-07-15,2013,7,Dan Reichenbach,East,Office Supplies,Binders,14.16,2,0.20,5.13
CA-2013-120180,2013-07-15,2013,7,Theone Pippenger,East,Office Supplies,Supplies,11.63,2,0.20,1.02
CA-2013-136924,2013-07-15,2013,7,Erin Smith,West,Technology,Phones,380.86,8,0.20,38.09
CA-2013-137050,2013-07-15,2013,7,Steven Ward,East,Office Supplies,Storage,11.21,1,0.00,3.36
CA-2013-137050,2013-07-15,2013,7,Steven Ward,East,Office Supplies,Binders,9.14,3,0.20,3.20
CA-2013-137050,2013-07-15,2013,7,Steven Ward,East,Office Supplies,Fasteners,14.07,7,0.00,6.89
CA-2013-137050,2013-07-15,2013,7,Steven Ward,East,Office Supplies,Art,41.86,7,0.00,10.47
CA-2013-137050,2013-07-15,2013,7,Steven Ward,East,Office Supplies,Binders,8.54,2,0.20,2.88
CA-2013-137050,2013-07-15,2013,7,Steven Ward,East,Furniture,Bookcases,579.14,4,0.20,21.72
CA-2013-157588,2013-07-15,2013,7,Anemone Ratner,South,Office Supplies,Binders,36.40,5,0.00,17.11
CA-2013-157588,2013-07-15,2013,7,Anemone Ratner,South,Furniture,Furnishings,51.75,1,0.00,15.53
CA-2013-169215,2013-07-15,2013,7,Richard Eichhorn,East,Office Supplies,Fasteners,29.61,9,0.00,13.32
CA-2013-122322,2013-07-16,2013,7,Rick Huthwaite,West,Office Supplies,Supplies,44.40,5,0.00,12.43
US-2013-168095,2013-07-16,2013,7,Mark Cousins,West,Furniture,Chairs,230.28,3,0.20,23.03
US-2013-168095,2013-07-16,2013,7,Mark Cousins,West,Office Supplies,Paper,105.52,5,0.20,34.29
CA-2013-130050,2013-07-17,2013,7,Mark Cousins,Central,Furniture,Furnishings,9.55,3,0.60,-3.82
CA-2013-157000,2013-07-17,2013,7,Alice McCarthy,Central,Office Supplies,Storage,37.22,3,0.20,3.72
CA-2013-157000,2013-07-17,2013,7,Alice McCarthy,Central,Office Supplies,Paper,20.02,3,0.20,6.26
CA-2013-157161,2013-07-17,2013,7,Jonathan Doherty,South,Office Supplies,Envelopes,10.20,5,0.00,4.79
CA-2013-157161,2013-07-17,2013,7,Jonathan Doherty,South,Office Supplies,Art,22.32,3,0.00,5.58
CA-2013-157161,2013-07-17,2013,7,Jonathan Doherty,South,Office Supplies,Binders,24.10,5,0.00,11.09
CA-2013-157161,2013-07-17,2013,7,Jonathan Doherty,South,Technology,Accessories,75.98,2,0.00,18.24
CA-2013-157161,2013-07-17,2013,7,Jonathan Doherty,South,Office Supplies,Binders,6.46,2,0.00,3.17
CA-2013-157161,2013-07-17,2013,7,Jonathan Doherty,South,Office Supplies,Paper,60.12,9,0.00,28.86
US-2013-100720,2013-07-17,2013,7,Chloris Kastensmidt,East,Technology,Phones,143.98,3,0.40,-28.80
US-2013-100720,2013-07-17,2013,7,Chloris Kastensmidt,East,Technology,Phones,494.38,4,0.40,-115.35
US-2013-100720,2013-07-17,2013,7,Chloris Kastensmidt,East,Office Supplies,Supplies,5.84,2,0.20,0.73
CA-2013-101343,2013-07-18,2013,7,Ruben Ausman,West,Office Supplies,Storage,77.88,2,0.00,3.89
CA-2013-116603,2013-07-18,2013,7,Annie Thurman,East,Office Supplies,Appliances,45.96,2,0.00,13.79
CA-2013-121671,2013-07-18,2013,7,Andrew Allen,Central,Office Supplies,Paper,21.93,3,0.00,10.09
CA-2013-121671,2013-07-18,2013,7,Andrew Allen,Central,Office Supplies,Storage,242.94,3,0.00,4.86
CA-2013-121671,2013-07-18,2013,7,Andrew Allen,Central,Office Supplies,Paper,7.64,1,0.00,3.74
CA-2013-121671,2013-07-18,2013,7,Andrew Allen,Central,Office Supplies,Paper,51.84,8,0.00,25.40
CA-2013-121671,2013-07-18,2013,7,Andrew Allen,Central,Office Supplies,Storage,265.17,1,0.00,47.73
CA-2013-131835,2013-07-18,2013,7,Matt Collister,East,Office Supplies,Appliances,162.64,2,0.00,45.54
CA-2013-131835,2013-07-18,2013,7,Matt Collister,East,Technology,Phones,597.00,3,0.00,280.59
CA-2013-131835,2013-07-18,2013,7,Matt Collister,East,Office Supplies,Paper,55.48,1,0.00,26.63
US-2013-139087,2013-07-18,2013,7,Dennis Kane,West,Furniture,Furnishings,12.42,3,0.00,4.47
US-2013-139087,2013-07-18,2013,7,Dennis Kane,West,Technology,Accessories,428.40,3,0.00,89.96
US-2013-139087,2013-07-18,2013,7,Dennis Kane,West,Furniture,Furnishings,24.75,5,0.00,10.89
US-2013-139087,2013-07-18,2013,7,Dennis Kane,West,Office Supplies,Labels,87.71,7,0.00,41.22
US-2013-139087,2013-07-18,2013,7,Dennis Kane,West,Office Supplies,Storage,69.52,2,0.00,17.38
US-2013-139087,2013-07-18,2013,7,Dennis Kane,West,Technology,Phones,20.78,2,0.20,-4.68
US-2013-139087,2013-07-18,2013,7,Dennis Kane,West,Office Supplies,Binders,12.82,3,0.20,4.17
CA-2013-102561,2013-07-19,2013,7,Neil Knudson,East,Office Supplies,Art,11.26,8,0.20,1.27
CA-2013-102561,2013-07-19,2013,7,Neil Knudson,East,Office Supplies,Storage,284.08,10,0.20,24.86
CA-2013-102561,2013-07-19,2013,7,Neil Knudson,East,Office Supplies,Paper,18.50,4,0.20,6.70
CA-2013-114727,2013-07-19,2013,7,Linda Southworth,West,Furniture,Chairs,544.01,3,0.20,40.80
CA-2013-114727,2013-07-19,2013,7,Linda Southworth,West,Office Supplies,Binders,1.87,3,0.70,-1.44
CA-2013-114727,2013-07-19,2013,7,Linda Southworth,West,Furniture,Chairs,854.35,3,0.20,10.68
CA-2013-114727,2013-07-19,2013,7,Linda Southworth,West,Office Supplies,Storage,593.57,2,0.20,0.00
CA-2013-114727,2013-07-19,2013,7,Linda Southworth,West,Office Supplies,Storage,338.04,3,0.20,-33.80
CA-2013-124681,2013-07-19,2013,7,Susan Vittorini,Central,Technology,Accessories,15.58,3,0.20,3.31
CA-2013-157763,2013-07-19,2013,7,Katharine Harms,South,Furniture,Chairs,140.81,1,0.00,39.43
CA-2013-161676,2013-07-19,2013,7,Jennifer Patt,West,Office Supplies,Supplies,33.80,5,0.20,4.23
CA-2013-162110,2013-07-19,2013,7,Nora Paige,West,Technology,Phones,55.99,1,0.20,3.50
CA-2013-157217,2013-07-20,2013,7,Tracy Collins,West,Technology,Phones,35.98,2,0.20,4.50
CA-2013-157217,2013-07-20,2013,7,Tracy Collins,West,Technology,Accessories,389.97,3,0.00,132.59
CA-2013-163776,2013-07-20,2013,7,Joy Smith,South,Furniture,Furnishings,185.58,6,0.00,76.09
CA-2013-163776,2013-07-20,2013,7,Joy Smith,South,Office Supplies,Binders,77.56,2,0.00,35.68
CA-2013-163776,2013-07-20,2013,7,Joy Smith,South,Office Supplies,Storage,87.92,4,0.00,0.88
CA-2013-163776,2013-07-20,2013,7,Joy Smith,South,Office Supplies,Paper,245.94,6,0.00,120.51
CA-2013-163776,2013-07-20,2013,7,Joy Smith,South,Office Supplies,Binders,8.60,1,0.00,4.04
CA-2013-163776,2013-07-20,2013,7,Joy Smith,South,Furniture,Bookcases,504.90,5,0.00,126.23
CA-2013-137939,2013-07-21,2013,7,Pauline Johnson,East,Technology,Phones,89.95,5,0.00,43.18
CA-2013-141957,2013-07-22,2013,7,Jason Gross,East,Office Supplies,Art,18.66,2,0.20,1.40
CA-2013-141957,2013-07-22,2013,7,Jason Gross,East,Office Supplies,Binders,11.09,7,0.70,-8.13
CA-2013-141957,2013-07-22,2013,7,Jason Gross,East,Office Supplies,Storage,66.69,1,0.20,4.17
CA-2013-141957,2013-07-22,2013,7,Jason Gross,East,Office Supplies,Storage,99.49,2,0.20,8.71
CA-2013-142895,2013-07-22,2013,7,Beth Paige,South,Office Supplies,Labels,6.26,3,0.20,2.04
CA-2013-142895,2013-07-22,2013,7,Beth Paige,South,Furniture,Chairs,363.92,5,0.20,0.00
CA-2013-146521,2013-07-22,2013,7,Corey Catlett,East,Office Supplies,Binders,1.94,1,0.70,-1.29
CA-2013-160941,2013-07-22,2013,7,Damala Kotsonis,West,Office Supplies,Envelopes,419.90,5,0.00,197.35
CA-2013-160941,2013-07-22,2013,7,Damala Kotsonis,West,Office Supplies,Labels,3.15,1,0.00,1.51
CA-2013-114307,2013-07-23,2013,7,Maureen Fritzler,East,Office Supplies,Appliances,37.68,2,0.00,10.55
CA-2013-114307,2013-07-23,2013,7,Maureen Fritzler,East,Office Supplies,Paper,51.84,8,0.00,24.88
CA-2013-114307,2013-07-23,2013,7,Maureen Fritzler,East,Furniture,Furnishings,27.42,3,0.00,9.32
CA-2013-114307,2013-07-23,2013,7,Maureen Fritzler,East,Office Supplies,Binders,5.40,3,0.00,2.59
CA-2013-122392,2013-07-23,2013,7,Caroline Jumper,East,Office Supplies,Art,4.16,2,0.20,0.36
CA-2013-122392,2013-07-23,2013,7,Caroline Jumper,East,Furniture,Furnishings,11.65,2,0.20,3.35
CA-2013-140613,2013-07-23,2013,7,Kristina Nunn,West,Office Supplies,Supplies,86.20,5,0.00,25.00
CA-2013-144855,2013-07-23,2013,7,Dionis Lloyd,West,Office Supplies,Labels,6.30,2,0.00,3.02
US-2013-111290,2013-07-23,2013,7,Dennis Kane,Central,Technology,Accessories,109.95,1,0.00,36.28
US-2013-111290,2013-07-23,2013,7,Dennis Kane,Central,Office Supplies,Storage,965.85,5,0.00,135.22
US-2013-111290,2013-07-23,2013,7,Dennis Kane,Central,Office Supplies,Art,29.20,5,0.00,10.51
US-2013-111290,2013-07-23,2013,7,Dennis Kane,Central,Office Supplies,Paper,32.40,5,0.00,15.55
CA-2013-111318,2013-07-24,2013,7,Ivan Liston,Central,Technology,Phones,115.14,8,0.20,11.51
CA-2013-112256,2013-07-24,2013,7,Chloris Kastensmidt,Central,Office Supplies,Art,4.45,2,0.20,0.33
CA-2013-112256,2013-07-24,2013,7,Chloris Kastensmidt,Central,Office Supplies,Paper,5.18,1,0.20,1.81
CA-2013-112256,2013-07-24,2013,7,Chloris Kastensmidt,Central,Office Supplies,Art,175.92,5,0.20,15.39
CA-2013-112256,2013-07-24,2013,7,Chloris Kastensmidt,Central,Office Supplies,Binders,4.75,4,0.80,-8.32
CA-2013-112256,2013-07-24,2013,7,Chloris Kastensmidt,Central,Office Supplies,Supplies,13.34,2,0.20,1.00
CA-2013-162404,2013-07-24,2013,7,Neil Französisch,Central,Office Supplies,Binders,11.42,4,0.80,-18.84
CA-2013-165316,2013-07-24,2013,7,Jennifer Braxton,South,Office Supplies,Art,35.22,2,0.20,2.64
CA-2013-165316,2013-07-24,2013,7,Jennifer Braxton,South,Office Supplies,Appliances,23.70,2,0.20,6.52
CA-2013-165316,2013-07-24,2013,7,Jennifer Braxton,South,Technology,Machines,265.48,1,0.50,-111.50
CA-2013-102498,2013-07-25,2013,7,James Galang,South,Office Supplies,Art,73.20,5,0.00,21.23
CA-2013-162943,2013-07-25,2013,7,Darren Budd,East,Furniture,Chairs,253.76,2,0.10,31.02
CA-2013-103037,2013-07-26,2013,7,Ken Heidel,Central,Office Supplies,Labels,15.71,4,0.20,5.70
CA-2013-104157,2013-07-26,2013,7,Meg Tillman,South,Office Supplies,Storage,7.89,1,0.00,0.32
CA-2013-104157,2013-07-26,2013,7,Meg Tillman,South,Office Supplies,Paper,65.50,5,0.00,32.10
CA-2013-104157,2013-07-26,2013,7,Meg Tillman,South,Furniture,Tables,2430.08,8,0.00,388.81
CA-2013-111115,2013-07-26,2013,7,Larry Blacks,West,Office Supplies,Fasteners,21.48,6,0.00,10.74
CA-2013-115525,2013-07-26,2013,7,Rick Reed,East,Office Supplies,Appliances,243.88,5,0.20,27.44
CA-2013-126158,2013-07-26,2013,7,Sanjit Chand,West,Office Supplies,Binders,119.62,8,0.20,40.37
CA-2013-126158,2013-07-26,2013,7,Sanjit Chand,West,Furniture,Furnishings,255.76,4,0.00,81.84
CA-2013-126158,2013-07-26,2013,7,Sanjit Chand,West,Furniture,Chairs,241.57,2,0.20,18.12
CA-2013-126158,2013-07-26,2013,7,Sanjit Chand,West,Furniture,Furnishings,69.30,9,0.00,22.87
CA-2013-128307,2013-07-26,2013,7,Bill Eplett,Central,Office Supplies,Envelopes,20.94,1,0.20,7.07
CA-2013-147417,2013-07-26,2013,7,Christy Brittain,East,Technology,Copiers,1439.98,4,0.40,192.00
CA-2013-149335,2013-07-26,2013,7,Becky Castell,West,Office Supplies,Art,37.17,9,0.00,11.15
CA-2013-149454,2013-07-26,2013,7,Katherine Murray,South,Office Supplies,Binders,10.44,1,0.00,4.80
US-2013-115441,2013-07-26,2013,7,Sally Hughsby,Central,Office Supplies,Paper,20.62,2,0.00,9.69
US-2013-115441,2013-07-26,2013,7,Sally Hughsby,Central,Technology,Accessories,124.25,7,0.00,48.46
US-2013-115441,2013-07-26,2013,7,Sally Hughsby,Central,Technology,Phones,297.55,5,0.00,83.31
US-2013-115441,2013-07-26,2013,7,Sally Hughsby,Central,Furniture,Chairs,403.56,4,0.00,96.85
US-2013-115441,2013-07-26,2013,7,Sally Hughsby,Central,Furniture,Furnishings,95.20,5,0.00,27.61
CA-2013-107783,2013-07-29,2013,7,Olvera Toch,East,Furniture,Bookcases,177.45,5,0.50,-78.08
CA-2013-107783,2013-07-29,2013,7,Olvera Toch,East,Office Supplies,Binders,1369.76,6,0.70,-913.18
CA-2013-107783,2013-07-29,2013,7,Olvera Toch,East,Office Supplies,Appliances,9.48,3,0.20,0.71
CA-2013-140046,2013-07-29,2013,7,Khloe Miller,West,Office Supplies,Labels,18.90,3,0.00,8.69
CA-2013-143924,2013-07-29,2013,7,Steve Carroll,Central,Office Supplies,Fasteners,20.44,7,0.00,9.20
CA-2013-143924,2013-07-29,2013,7,Steve Carroll,Central,Office Supplies,Paper,109.92,2,0.00,53.86
US-2013-105452,2013-07-29,2013,7,Barry Franz,Central,Furniture,Furnishings,24.70,5,0.60,-9.88
US-2013-105452,2013-07-29,2013,7,Barry Franz,Central,Furniture,Furnishings,302.72,5,0.60,-378.40
CA-2013-116344,2013-07-30,2013,7,Jack O'Briant,East,Office Supplies,Storage,84.78,2,0.20,-16.96
CA-2013-164574,2013-07-30,2013,7,Ritsa Hightower,South,Office Supplies,Storage,704.76,5,0.20,26.43
CA-2013-164574,2013-07-30,2013,7,Ritsa Hightower,South,Office Supplies,Binders,27.40,3,0.70,-20.09
US-2013-131891,2013-07-30,2013,7,Pierre Wener,South,Office Supplies,Binders,2.21,3,0.70,-1.48
CA-2013-112025,2013-07-31,2013,7,Lindsay Shagiari,Central,Office Supplies,Binders,9.26,3,0.80,-13.90
CA-2013-112585,2013-07-31,2013,7,Rob Williams,West,Office Supplies,Appliances,715.64,2,0.00,178.91
CA-2013-137743,2013-07-31,2013,7,Katherine Hughes,Central,Office Supplies,Labels,9.25,4,0.20,3.12
CA-2013-137743,2013-07-31,2013,7,Katherine Hughes,Central,Office Supplies,Storage,1036.62,2,0.20,51.83
CA-2013-133550,2013-08-01,2013,8,Ken Lonsdale,Central,Office Supplies,Appliances,283.14,4,0.10,72.36
CA-2013-133550,2013-08-01,2013,8,Ken Lonsdale,Central,Technology,Phones,635.96,4,0.00,165.35
CA-2013-133550,2013-08-01,2013,8,Ken Lonsdale,Central,Technology,Phones,118.99,1,0.00,33.32
CA-2013-133550,2013-08-01,2013,8,Ken Lonsdale,Central,Furniture,Furnishings,272.94,3,0.00,30.02
CA-2013-144148,2013-08-01,2013,8,Anna Häberlin,West,Furniture,Tables,863.13,7,0.20,-32.37
CA-2013-132990,2013-08-02,2013,8,Khloe Miller,East,Furniture,Furnishings,19.31,2,0.20,3.14
CA-2013-144337,2013-08-02,2013,8,Susan Gilcrest,Central,Office Supplies,Paper,19.65,2,0.20,6.63
CA-2013-155978,2013-08-02,2013,8,Thomas Seio,West,Technology,Phones,1039.73,2,0.20,90.98
CA-2013-155978,2013-08-02,2013,8,Thomas Seio,West,Office Supplies,Appliances,45.96,2,0.00,13.79
CA-2013-156265,2013-08-03,2013,8,Barry Französisch,West,Furniture,Tables,136.46,2,0.20,15.35
CA-2013-156265,2013-08-03,2013,8,Barry Französisch,West,Technology,Phones,333.58,3,0.20,33.36
CA-2013-156265,2013-08-03,2013,8,Barry Französisch,West,Office Supplies,Binders,12.54,2,0.20,4.70
CA-2013-104150,2013-08-04,2013,8,Alex Grayson,Central,Office Supplies,Envelopes,81.54,3,0.00,38.32
CA-2013-104150,2013-08-04,2013,8,Alex Grayson,Central,Technology,Accessories,167.28,12,0.00,23.42
CA-2013-110254,2013-08-05,2013,8,Max Ludwig,South,Office Supplies,Supplies,35.06,2,0.00,10.52
CA-2013-110254,2013-08-05,2013,8,Max Ludwig,South,Office Supplies,Labels,4.13,1,0.00,1.90
CA-2013-110254,2013-08-05,2013,8,Max Ludwig,South,Furniture,Furnishings,109.80,9,0.00,46.12
CA-2013-110254,2013-08-05,2013,8,Max Ludwig,South,Office Supplies,Labels,9.82,2,0.00,4.81
CA-2013-111913,2013-08-05,2013,8,Linda Cazamias,West,Technology,Phones,302.38,2,0.20,30.24
CA-2013-111913,2013-08-05,2013,8,Linda Cazamias,West,Office Supplies,Binders,20.95,3,0.20,7.07
CA-2013-111913,2013-08-05,2013,8,Linda Cazamias,West,Office Supplies,Binders,11.78,3,0.20,3.98
US-2013-128195,2013-08-05,2013,8,Ralph Arnett,Central,Office Supplies,Binders,3.98,5,0.80,-6.57
US-2013-102232,2013-08-06,2013,8,Maureen Fritzler,South,Office Supplies,Art,197.05,7,0.00,59.12
CA-2013-105263,2013-08-07,2013,8,Liz MacKendrick,East,Office Supplies,Art,38.34,9,0.00,15.72
CA-2013-151092,2013-08-07,2013,8,Vivek Gonzalez,West,Technology,Phones,211.17,4,0.20,18.48
CA-2013-158869,2013-08-07,2013,8,Anna Häberlin,East,Office Supplies,Paper,70.88,2,0.00,33.31
CA-2013-148516,2013-08-08,2013,8,Dorothy Wardle,West,Technology,Accessories,179.97,3,0.00,86.39
CA-2013-107328,2013-08-09,2013,8,Cathy Armstrong,West,Furniture,Tables,513.02,2,0.20,12.83
CA-2013-107328,2013-08-09,2013,8,Cathy Armstrong,West,Office Supplies,Appliances,487.92,6,0.00,136.62
CA-2013-107328,2013-08-09,2013,8,Cathy Armstrong,West,Office Supplies,Binders,15.24,5,0.20,5.33
CA-2013-121034,2013-08-09,2013,8,Jill Fjeld,Central,Office Supplies,Fasteners,11.17,4,0.20,3.63
CA-2013-121034,2013-08-09,2013,8,Jill Fjeld,Central,Office Supplies,Paper,53.95,3,0.20,17.53
CA-2013-130078,2013-08-09,2013,8,Charles Crestani,Central,Office Supplies,Paper,10.56,2,0.00,4.75
CA-2013-169026,2013-08-09,2013,8,Corinna Mitchell,South,Office Supplies,Fasteners,23.34,3,0.00,0.23
CA-2013-118934,2013-08-10,2013,8,Gary Hansen,South,Office Supplies,Binders,4.34,3,0.70,-3.04
CA-2013-118934,2013-08-10,2013,8,Gary Hansen,South,Office Supplies,Binders,11.88,5,0.70,-7.92
US-2013-113649,2013-08-10,2013,8,Helen Andreada,South,Office Supplies,Paper,30.82,9,0.20,9.63
US-2013-113649,2013-08-10,2013,8,Helen Andreada,South,Technology,Phones,44.78,2,0.20,4.48
US-2013-113649,2013-08-10,2013,8,Helen Andreada,South,Office Supplies,Appliances,569.54,4,0.20,64.07
CA-2013-128671,2013-08-12,2013,8,Michelle Tran,Central,Office Supplies,Paper,32.40,5,0.00,15.55
CA-2013-128671,2013-08-12,2013,8,Michelle Tran,Central,Office Supplies,Binders,41.86,7,0.00,19.26
CA-2013-128671,2013-08-12,2013,8,Michelle Tran,Central,Office Supplies,Binders,77.56,2,0.00,35.68
CA-2013-105459,2013-08-13,2013,8,Nora Preis,East,Furniture,Tables,209.15,2,0.40,-66.23
CA-2013-105459,2013-08-13,2013,8,Nora Preis,East,Office Supplies,Storage,1591.02,6,0.00,286.38
CA-2013-118073,2013-08-13,2013,8,Cindy Schnelling,South,Furniture,Tables,562.29,7,0.45,-255.59
CA-2013-143910,2013-08-13,2013,8,Becky Castell,East,Furniture,Chairs,145.76,2,0.10,-8.10
CA-2013-155845,2013-08-13,2013,8,Chris McAfee,Central,Technology,Accessories,1399.94,7,0.20,52.50
CA-2013-167584,2013-08-13,2013,8,Lena Cacioppo,Central,Office Supplies,Paper,6.48,1,0.00,3.11
US-2013-144477,2013-08-13,2013,8,Deborah Brumfield,East,Office Supplies,Art,37.31,4,0.20,2.80
CA-2013-125843,2013-08-14,2013,8,Roy Französisch,South,Office Supplies,Binders,22.32,4,0.00,10.71
CA-2013-125843,2013-08-14,2013,8,Roy Französisch,South,Office Supplies,Labels,103.60,7,0.00,51.80
CA-2013-155670,2013-08-14,2013,8,Erin Mull,South,Office Supplies,Binders,11.23,8,0.70,-8.24
CA-2013-155670,2013-08-14,2013,8,Erin Mull,South,Office Supplies,Paper,10.27,3,0.20,3.21
CA-2013-156251,2013-08-14,2013,8,Theresa Swint,Central,Furniture,Bookcases,241.96,2,0.00,24.20
CA-2013-156251,2013-08-14,2013,8,Theresa Swint,Central,Office Supplies,Binders,8.52,3,0.00,4.17
US-2013-141264,2013-08-14,2013,8,Carol Triggs,Central,Office Supplies,Supplies,185.38,2,0.20,-34.76
